year,data_mean_global,data_mean_nh,data_mean_sh
952,457,457,457
953,457,457,457
954,457,457,457
955,457,457,457
956,457,457,457
957,457,457,457
958,457,457,457
959,457,457,457
960,457,457,457
961,457,457,457
962,457,457,457
963,457,457,457
964,457,457,457
965,457,457,457
966,457,457,457
967,457,457,457
968,457,457,457
969,457,457,457
970,457,457,457
971,457,457,457
972,457,457,457
973,457,457,457
974,457,457,457
975,457,457,457
976,457,457,457
977,457,457,457
978,457,457,457
979,457,457,457
980,457,457,457
981,457,457,457
982,457,457,457
983,457,457,457
984,457,457,457
985,457,457,457
986,457,457,457
987,457,457,457
988,457,457,457
989,457,457,457
990,457,457,457
991,457,457,457
992,457,457,457
993,457,457,457
994,457,457,457
995,457,457,457
996,457,457,457
997,457,457,457
998,457,457,457
999,457,457,457
1000,457,457,457
1001,457,457,457
1002,457,457,457
1003,457,457,457
1004,457,457,457
1005,457,457,457
1006,457,457,457
1007,457,457,457
1008,457,457,457
1009,457,457,457
1010,457,457,457
1011,457,457,457
1012,457,457,457
1013,457,457,457
1014,457,457,457
1015,457,457,457
1016,457,457,457
1017,457,457,457
1018,457,457,457
1019,457,457,457
1020,457,457,457
1021,457,457,457
1022,457,457,457
1023,457,457,457
1024,457,457,457
1025,457,457,457
1026,457,457,457
1027,457,457,457
1028,457,457,457
1029,457,457,457
1030,457,457,457
1031,457,457,457
1032,457,457,457
1033,457,457,457
1034,457,457,457
1035,457,457,457
1036,457,457,457
1037,457,457,457
1038,457,457,457
1039,457,457,457
1040,457,457,457
1041,457,457,457
1042,457,457,457
1043,457,457,457
1044,457,457,457
1045,457,457,457
1046,457,457,457
1047,457,457,457
1048,457,457,457
1049,457,457,457
1050,457,457,457
1051,457,457,457
1052,457,457,457
1053,457,457,457
1054,457,457,457
1055,457,457,457
1056,457,457,457
1057,457,457,457
1058,457,457,457
1059,457,457,457
1060,457,457,457
1061,457,457,457
1062,457,457,457
1063,457,457,457
1064,457,457,457
1065,457,457,457
1066,457,457,457
1067,457,457,457
1068,457,457,457
1069,457,457,457
1070,457,457,457
1071,457,457,457
1072,457,457,457
1073,457,457,457
1074,457,457,457
1075,457,457,457
1076,457,457,457
1077,457,457,457
1078,457,457,457
1079,457,457,457
1080,457,457,457
1081,457,457,457
1082,457,457,457
1083,457,457,457
1084,457,457,457
1085,457,457,457
1086,457,457,457
1087,457,457,457
1088,457,457,457
1089,457,457,457
1090,457,457,457
1091,457,457,457
1092,457,457,457
1093,457,457,457
1094,457,457,457
1095,457,457,457
1096,457,457,457
1097,457,457,457
1098,457,457,457
1099,457,457,457
1100,457,457,457
1101,457,457,457
1102,457,457,457
1103,457,457,457
1104,457,457,457
1105,457,457,457
1106,457,457,457
1107,457,457,457
1108,457,457,457
1109,457,457,457
1110,457,457,457
1111,457,457,457
1112,457,457,457
1113,457,457,457
1114,457,457,457
1115,457,457,457
1116,457,457,457
1117,457,457,457
1118,457,457,457
1119,457,457,457
1120,457,457,457
1121,457,457,457
1122,457,457,457
1123,457,457,457
1124,457,457,457
1125,457,457,457
1126,457,457,457
1127,457,457,457
1128,457,457,457
1129,457,457,457
1130,457,457,457
1131,457,457,457
1132,457,457,457
1133,457,457,457
1134,457,457,457
1135,457,457,457
1136,457,457,457
1137,457,457,457
1138,457,457,457
1139,457,457,457
1140,457,457,457
1141,457,457,457
1142,457,457,457
1143,457,457,457
1144,457,457,457
1145,457,457,457
1146,457,457,457
1147,457,457,457
1148,457,457,457
1149,457,457,457
1150,457,457,457
1151,457,457,457
1152,457,457,457
1153,457,457,457
1154,457,457,457
1155,457,457,457
1156,457,457,457
1157,457,457,457
1158,457,457,457
1159,457,457,457
1160,457,457,457
1161,457,457,457
1162,457,457,457
1163,457,457,457
1164,457,457,457
1165,457,457,457
1166,457,457,457
1167,457,457,457
1168,457,457,457
1169,457,457,457
1170,457,457,457
1171,457,457,457
1172,457,457,457
1173,457,457,457
1174,457,457,457
1175,457,457,457
1176,457,457,457
1177,457,457,457
1178,457,457,457
1179,457,457,457
1180,457,457,457
1181,457,457,457
1182,457,457,457
1183,457,457,457
1184,457,457,457
1185,457,457,457
1186,457,457,457
1187,457,457,457
1188,457,457,457
1189,457,457,457
1190,457,457,457
1191,457,457,457
1192,457,457,457
1193,457,457,457
1194,457,457,457
1195,457,457,457
1196,457,457,457
1197,457,457,457
1198,457,457,457
1199,457,457,457
1200,457,457,457
1201,457,457,457
1202,457,457,457
1203,457,457,457
1204,457,457,457
1205,457,457,457
1206,457,457,457
1207,457,457,457
1208,457,457,457
1209,457,457,457
1210,457,457,457
1211,457,457,457
1212,457,457,457
1213,457,457,457
1214,457,457,457
1215,457,457,457
1216,457,457,457
1217,457,457,457
1218,457,457,457
1219,457,457,457
1220,457,457,457
1221,457,457,457
1222,457,457,457
1223,457,457,457
1224,457,457,457
1225,457,457,457
1226,457,457,457
1227,457,457,457
1228,457,457,457
1229,457,457,457
1230,457,457,457
1231,457,457,457
1232,457,457,457
1233,457,457,457
1234,457,457,457
1235,457,457,457
1236,457,457,457
1237,457,457,457
1238,457,457,457
1239,457,457,457
1240,457,457,457
1241,457,457,457
1242,457,457,457
1243,457,457,457
1244,457,457,457
1245,457,457,457
1246,457,457,457
1247,457,457,457
1248,457,457,457
1249,457,457,457
1250,457,457,457
1251,457,457,457
1252,457,457,457
1253,457,457,457
1254,457,457,457
1255,457,457,457
1256,457,457,457
1257,457,457,457
1258,457,457,457
1259,457,457,457
1260,457,457,457
1261,457,457,457
1262,457,457,457
1263,457,457,457
1264,457,457,457
1265,457,457,457
1266,457,457,457
1267,457,457,457
1268,457,457,457
1269,457,457,457
1270,457,457,457
1271,457,457,457
1272,457,457,457
1273,457,457,457
1274,457,457,457
1275,457,457,457
1276,457,457,457
1277,457,457,457
1278,457,457,457
1279,457,457,457
1280,457,457,457
1281,457,457,457
1282,457,457,457
1283,457,457,457
1284,457,457,457
1285,457,457,457
1286,457,457,457
1287,457,457,457
1288,457,457,457
1289,457,457,457
1290,457,457,457
1291,457,457,457
1292,457,457,457
1293,457,457,457
1294,457,457,457
1295,457,457,457
1296,457,457,457
1297,457,457,457
1298,457,457,457
1299,457,457,457
1300,457,457,457
1301,457,457,457
1302,457,457,457
1303,457,457,457
1304,457,457,457
1305,457,457,457
1306,457,457,457
1307,457,457,457
1308,457,457,457
1309,457,457,457
1310,457,457,457
1311,457,457,457
1312,457,457,457
1313,457,457,457
1314,457,457,457
1315,457,457,457
1316,457,457,457
1317,457,457,457
1318,457,457,457
1319,457,457,457
1320,457,457,457
1321,457,457,457
1322,457,457,457
1323,457,457,457
1324,457,457,457
1325,457,457,457
1326,457,457,457
1327,457,457,457
1328,457,457,457
1329,457,457,457
1330,457,457,457
1331,457,457,457
1332,457,457,457
1333,457,457,457
1334,457,457,457
1335,457,457,457
1336,457,457,457
1337,457,457,457
1338,457,457,457
1339,457,457,457
1340,457,457,457
1341,457,457,457
1342,457,457,457
1343,457,457,457
1344,457,457,457
1345,457,457,457
1346,457,457,457
1347,457,457,457
1348,457,457,457
1349,457,457,457
1350,457,457,457
1351,457,457,457
1352,457,457,457
1353,457,457,457
1354,457,457,457
1355,457,457,457
1356,457,457,457
1357,457,457,457
1358,457,457,457
1359,457,457,457
1360,457,457,457
1361,457,457,457
1362,457,457,457
1363,457,457,457
1364,457,457,457
1365,457,457,457
1366,457,457,457
1367,457,457,457
1368,457,457,457
1369,457,457,457
1370,457,457,457
1371,457,457,457
1372,457,457,457
1373,457,457,457
1374,457,457,457
1375,457,457,457
1376,457,457,457
1377,457,457,457
1378,457,457,457
1379,457,457,457
1380,457,457,457
1381,457,457,457
1382,457,457,457
1383,457,457,457
1384,457,457,457
1385,457,457,457
1386,457,457,457
1387,457,457,457
1388,457,457,457
1389,457,457,457
1390,457,457,457
1391,457,457,457
1392,457,457,457
1393,457,457,457
1394,457,457,457
1395,457,457,457
1396,457,457,457
1397,457,457,457
1398,457,457,457
1399,457,457,457
1400,457,457,457
1401,457,457,457
1402,457,457,457
1403,457,457,457
1404,457,457,457
1405,457,457,457
1406,457,457,457
1407,457,457,457
1408,457,457,457
1409,457,457,457
1410,457,457,457
1411,457,457,457
1412,457,457,457
1413,457,457,457
1414,457,457,457
1415,457,457,457
1416,457,457,457
1417,457,457,457
1418,457,457,457
1419,457,457,457
1420,457,457,457
1421,457,457,457
1422,457,457,457
1423,457,457,457
1424,457,457,457
1425,457,457,457
1426,457,457,457
1427,457,457,457
1428,457,457,457
1429,457,457,457
1430,457,457,457
1431,457,457,457
1432,457,457,457
1433,457,457,457
1434,457,457,457
1435,457,457,457
1436,457,457,457
1437,457,457,457
1438,457,457,457
1439,457,457,457
1440,457,457,457
1441,457,457,457
1442,457,457,457
1443,457,457,457
1444,457,457,457
1445,457,457,457
1446,457,457,457
1447,457,457,457
1448,457,457,457
1449,457,457,457
1450,457,457,457
1451,457,457,457
1452,457,457,457
1453,457,457,457
1454,457,457,457
1455,457,457,457
1456,457,457,457
1457,457,457,457
1458,457,457,457
1459,457,457,457
1460,457,457,457
1461,457,457,457
1462,457,457,457
1463,457,457,457
1464,457,457,457
1465,457,457,457
1466,457,457,457
1467,457,457,457
1468,457,457,457
1469,457,457,457
1470,457,457,457
1471,457,457,457
1472,457,457,457
1473,457,457,457
1474,457,457,457
1475,457,457,457
1476,457,457,457
1477,457,457,457
1478,457,457,457
1479,457,457,457
1480,457,457,457
1481,457,457,457
1482,457,457,457
1483,457,457,457
1484,457,457,457
1485,457,457,457
1486,457,457,457
1487,457,457,457
1488,457,457,457
1489,457,457,457
1490,457,457,457
1491,457,457,457
1492,457,457,457
1493,457,457,457
1494,457,457,457
1495,457,457,457
1496,457,457,457
1497,457,457,457
1498,457,457,457
1499,457,457,457
1500,457,457,457
1501,457,457,457
1502,457,457,457
1503,457,457,457
1504,457,457,457
1505,457,457,457
1506,457,457,457
1507,457,457,457
1508,457,457,457
1509,457,457,457
1510,457,457,457
1511,457,457,457
1512,457,457,457
1513,457,457,457
1514,457,457,457
1515,457,457,457
1516,457,457,457
1517,457,457,457
1518,457,457,457
1519,457,457,457
1520,457,457,457
1521,457,457,457
1522,457,457,457
1523,457,457,457
1524,457,457,457
1525,457,457,457
1526,457,457,457
1527,457,457,457
1528,457,457,457
1529,457,457,457
1530,457,457,457
1531,457,457,457
1532,457,457,457
1533,457,457,457
1534,457,457,457
1535,457,457,457
1536,457,457,457
1537,457,457,457
1538,457,457,457
1539,457,457,457
1540,457,457,457
1541,457,457,457
1542,457,457,457
1543,457,457,457
1544,457,457,457
1545,457,457,457
1546,457,457,457
1547,457,457,457
1548,457,457,457
1549,457,457,457
1550,457,457,457
1551,457,457,457
1552,457,457,457
1553,457,457,457
1554,457,457,457
1555,457,457,457
1556,457,457,457
1557,457,457,457
1558,457,457,457
1559,457,457,457
1560,457,457,457
1561,457,457,457
1562,457,457,457
1563,457,457,457
1564,457,457,457
1565,457,457,457
1566,457,457,457
1567,457,457,457
1568,457,457,457
1569,457,457,457
1570,457,457,457
1571,457,457,457
1572,457,457,457
1573,457,457,457
1574,457,457,457
1575,457,457,457
1576,457,457,457
1577,457,457,457
1578,457,457,457
1579,457,457,457
1580,457,457,457
1581,457,457,457
1582,457,457,457
1583,457,457,457
1584,457,457,457
1585,457,457,457
1586,457,457,457
1587,457,457,457
1588,457,457,457
1589,457,457,457
1590,457,457,457
1591,457,457,457
1592,457,457,457
1593,457,457,457
1594,457,457,457
1595,457,457,457
1596,457,457,457
1597,457,457,457
1598,457,457,457
1599,457,457,457
1600,457,457,457
1601,457,457,457
1602,457,457,457
1603,457,457,457
1604,457,457,457
1605,457,457,457
1606,457,457,457
1607,457,457,457
1608,457,457,457
1609,457,457,457
1610,457,457,457
1611,457,457,457
1612,457,457,457
1613,457,457,457
1614,457,457,457
1615,457,457,457
1616,457,457,457
1617,457,457,457
1618,457,457,457
1619,457,457,457
1620,457,457,457
1621,457,457,457
1622,457,457,457
1623,457,457,457
1624,457,457,457
1625,457,457,457
1626,457,457,457
1627,457,457,457
1628,457,457,457
1629,457,457,457
1630,457,457,457
1631,457,457,457
1632,457,457,457
1633,457,457,457
1634,457,457,457
1635,457,457,457
1636,457,457,457
1637,457,457,457
1638,457,457,457
1639,457,457,457
1640,457,457,457
1641,457,457,457
1642,457,457,457
1643,457,457,457
1644,457,457,457
1645,457,457,457
1646,457,457,457
1647,457,457,457
1648,457,457,457
1649,457,457,457
1650,457,457,457
1651,457,457,457
1652,457,457,457
1653,457,457,457
1654,457,457,457
1655,457,457,457
1656,457,457,457
1657,457,457,457
1658,457,457,457
1659,457,457,457
1660,457,457,457
